startMonth,startDay,startYear,endMonth,endDay,endYear,wikiUrl,text,fontSize,fontFamily,bold,color,backgroundColor,croptop,cropright,cropbottom,cropleft,positiontop,positionleft,scale,height,verticalOffset,textWeek,zIndexOverride,tooltip
5,13,2026,5,15,2026,https://en.wikipedia.org/wiki/2026_state_visit_by_Donald_Trump_to_China,TRUMP-XI VISIT,1.7em,Arial,TRUE,BLACK,LIGHTBLUE,0,0,0,0,40%,4%,48,0.41,-16,"1,2",20,
5,18,1980,5,27,1980,https://en.wikipedia.org/wiki/Gwangju_Uprising,GWANGJU UPRISING,2.2em,Arial,TRUE,RED,WHITE,0,0,0,0,40%,16%,51,0.51,-18,1,20,
2,22,1918,5,13,1918,https://en.wikipedia.org/wiki/Ice_March,ICE MARCH,2.2em,Arial,TRUE,BLACK,WHITE,0,0,0,0,40%,24%,52,0.41,12,"2,5,11,15",20,Ice March
5,14,1918,5,25,1918,https://en.wikipedia.org/wiki/Revolt_of_the_Czechoslovak_Legion,REVOLT OF THE  CZECHOSLOVAK LEGION BEGINS,1.3em,Arial,TRUE,BLACK,RED,0,0,0,0,40%,1%,61,0.45,9,"2,5,11,16,20,27",20,Revolt of the Czechoslovak Legion
9,14,1918,10,9,1918,https://en.wikipedia.org/wiki/Syzran%E2%80%93Samara_Operation,SYZRAN–SAMARA OPERATION,1.9em,Arial,TRUE,BLACK,RED,0,0,0,0,70%,4%,48,0.34,-11,3,20,Syzran–Samara Operation
7,3,1919,11,18,1919,https://en.wikipedia.org/wiki/Advance_on_Moscow_(1919),MOSCOW DIRECTIVE,2.2em,Arial,TRUE,BLACK,RED,0,0,0,0,40%,17%,57,0.41,-14,"2,7,13,18,23",20,
7,1,1917,7,19,1917,https://en.wikipedia.org/wiki/Kerensky_offensive,KERENSKY OFFENSIVE,2.2em,Arial,TRUE,WHITE,BLACK,0,0,0,0,40%,15%,53,0.36,16,2,20,
11,14,1919,3,1,1920,Great Siberian Ice March,GREAT SIBERIAN ICE MARCH,2.2em,Arial,TRUE,BLACK,red,0,0,0,0,42%,2%,53,0.39,8,"2,14,16",20,Great Siberian Ice March
12,31,1918,1,5,1919,https://en.wikipedia.org/wiki/Battle_of_Vilnius_(January_1919),FIRST VILNIUS,2.2em,Arial,TRUE,BLACK,RED,0,0,0,0,40%,7%,50,0.43,-10,2,20,
4,6,1919,4,12,1919,https://en.wikipedia.org/wiki/Vilna_offensive,VILNA OFFENSIVE,2.2em,Arial,TRUE,RED,LIGHTGREY,0,0,0,0,75%,17%,51,0.45,-45,"1,2",20,Vilna offensive
8,19,1920,8,25,1920,https://en.wikipedia.org/wiki/Tambov_Rebellion,TAMBOV REBELLION BEGINS,1.2em,Arial,TRUE,BLACK,LIGHTGREEN,0,0,0,0,40%,1%,44,0.38,12,2,20,Tambov Rebellion
6,18,1922,6,24,1922,https://en.wikipedia.org/wiki/Tambov_Rebellion,TAMBOV REBELLION ENDS,2.2em,Arial,TRUE,BLACK,Lightgreen,0,0,0,0,40%,5%,49,0.47,-13,"1,2",20,
7,3,1921,7,9,1921,https://en.wikipedia.org/wiki/Russian_famine_of_1921%E2%80%931922,RUSSIAN FAMINE OF 1921 BEGINS,1.9em,Arial,TRUE,BLACK,RED,0,0,0,0,40%,1%,45,0.43,-18,"1,2",20,Russian famine of 1921–1922
6,8,1922,8,7,1922,https://en.wikipedia.org/wiki/Trial_of_the_Socialist_Revolutionaries,TRIAL OF THE SOCIALIST REVOLUTIONARIES,1.3em,Arial,TRUE,BLACK,red,0,0,0,0,40%,6%,54,0.35,-22,"2,7",1,Trial of the Socialist Revolutionaries
1,11,1923,1,20,1923,https://en.wikipedia.org/wiki/Occupation_of_the_Ruhr,OCCUPATION OF THE RUHR BEGINS,1.8em,Arial,TRUE,WHITE,PURPLE,0,0,0,0,40%,2%,50,0.50,-19,2,20,Occupation of the Ruhr
8,16,1925,8,25,1925,https://en.wikipedia.org/wiki/Occupation_of_the_Ruhr,OCCUPATION OF THE RUHR ENDS,1.9em,Arial,TRUE,WHITE,PURPLE,0,0,0,0,40%,1%,48,0.55,-18,1,20,Occupation of the Ruhr
10,23,1923,10,24,1923,https://en.wikipedia.org/wiki/Hamburg_Uprising,HAMBURG,1.7em,Arial,TRUE,BLACK,RED,0,0,0,0,40%,2%,49,0.44,-12,"1,2",20,Hamburg Uprising
10,27,2023,10,31,2023,https://en.wikipedia.org/wiki/Gaza_war#Initial_Israeli_counter-operation_(October_2023),IDF INTO GAZA,1.8em,Arial,TRUE,BLACK,LIGHTBLUE,0,0,0,0,40%,1%,50,0.40,-21,2,20,Gaza war
10,9,2023,10,14,2023,https://en.wikipedia.org/wiki/Israeli_blockade_of_the_Gaza_Strip_(2023%E2%80%93present),GAZA BLOCKADE BEGINS,2.1em,Arial,TRUE,BLACK,LIGHTBLUE,0,0,0,0,40%,2%,50,0.43,-15,"1,2",20,Israeli blockade of the Gaza Strip (2023–present)
6,3,1907,6,16,1907,https://en.wikipedia.org/wiki/Coup_of_June_1907,STOLYPIN COUP,2.2em,Arial,TRUE,blue,red,0,0,0,0,40%,17%,49,0.41,0,2,20,
5,3,1937,5,8,1937,https://en.wikipedia.org/wiki/May_Days,MAY DAYS,2.3em,Arial,TRUE,red,GOLD,0,0,0,0,84%,3%,55,0.36,-24,"1,2",20,May Days
5,29,1895,11,18,1895,https://en.wikipedia.org/wiki/1895_Japanese_invasion_of_Taiwan,JAPAN INVADES TAIWAN,2.2em,Arial,TRUE,RED,SEASHELL,0,0,0,0,40%,11%,55,0.40,0,"3,9,14,19,24,30",20,1895 Japanese invasion of Taiwan
11,22,2004,1,23,2005,https://en.wikipedia.org/wiki/Orange_Revolution,ORANGE REVOLUTION,2.2em,Arial,TRUE,BLACK,ORANGE,0,0,0,0,40%,17%,50,0.33,-13,"4,9",20,Orange Revolution
1,1,-550,12,31,-550,https://en.wikipedia.org/wiki/Achaemenid_Empire,ACHAEMENID EMPIRE FOUNDED,2.0em,Arial,TRUE,gold,red,0,0,0,0,40%,1%,52,0.50,-11,"2,7,12,18,23,28,34,39,44,49,54,59",20,Achaemenid Empire
1,1,-330,12,31,-330,https://en.wikipedia.org/wiki/Battle_of_the_Persian_Gate,FALL OF PERSIA TO ALEXANDER,1.9em,Arial,TRUE,WHITE,BLUE,0,0,0,0,40%,3%,49,0.42,-18,"2,7,12,18,23,28,33,38,44,49,54,60",20,Battle of the Persian Gate
10,22,1941,10,24,1941,https://en.wikipedia.org/wiki/1941_Odessa_massacre,ODESSA,2.2em,Arial,TRUE,white,black,0,0,0,0,76%,16%,47,0.44,-47,"1,2",20,
4,6,1992,4,18,1992,https://en.wikipedia.org/wiki/Bosnian_War,BOSNIAN WAR BEGINS,2.2em,Arial,TRUE,BLACK,GREY,0,0,0,0,40%,17%,49,0.48,-8,2,20,
11,5,1995,11,21,1995,https://en.wikipedia.org/wiki/Bosnian_War,BOSNIAN WAR ENDS,2.2em,Arial,TRUE,BLACK,GOLD,0,0,0,0,72%,17%,51,0.48,-26,1,1,Bosnian War
10,15,1645,10,19,1645,https://en.wikipedia.org/wiki/Siege_of_Tiverton_(1645),SIEGE OF TIVERTON,2.2em,Arial,TRUE,WHITE,RED,0,0,0,0,40%,2%,49,0.47,-10,"1,2",20,Siege of Tiverton (1645) |  a Royalist garrison surrendered to a detachment of the New Model Army led by Thomas Fairfax
8,23,1645,9,10,1645,https://en.wikipedia.org/wiki/Siege_of_Bristol_(1645),SIEGE OF BRISTOL,1.9em,Arial,TRUE,WHITE,RED,0,0,0,0,40%,3%,53,0.48,-16,"1,4",20,Siege of Bristol (1645) | Royalist commander Prince Rupert surrendered the city that he had captured from the Parliamentarians on 26 July 1643. The commander of the Parliamentarian New Model Army forces besieging Bristol was Lord Fairfax.
4,27,1646,5,5,1646,https://en.wikipedia.org/wiki/Charles_I%27s_journey_from_Oxford_to_the_Scottish_army_camp_near_Newark,CHARLES I SURRENDERS,1.8em,Arial,TRUE,WHITE,RED,0,0,0,0,40%,1%,49,0.46,-14,3,20,Charles I's journey from Oxford to the Scottish army camp near Newark
6,12,1648,8,28,1648,https://en.wikipedia.org/wiki/Siege_of_Colchester,SIEGE OF COLCHESTER,2.2em,Arial,TRUE,WHITE,RED,0,0,0,0,50%,11%,52,0.37,10,"2,6,11",20,
10,28,1647,11,8,1647,https://en.wikipedia.org/wiki/Putney_Debates,PUTNEY DEBATES,2.7em,Arial,TRUE,WHITE,RED,0,0,0,0,40%,6%,50,0.56,-19,3,20,Putney Debates
10,2,1649,10,11,1649,https://en.wikipedia.org/wiki/Sack_of_Wexford,SACK OF WEXFORD,2.2em,Arial,TRUE,WHITE,RED,0,0,0,0,40%,17%,49,0.46,-14,2,20,
11,24,1649,12,2,1649,https://en.wikipedia.org/wiki/Siege_of_Waterford,SIEGE OF WATERFORD 1ST PHASE,1.0em,Arial,TRUE,WHITE,RED,0,0,0,0,40%,4%,48,0.47,-11,1,20,Siege of Waterford
7,24,1650,8,6,1650,https://en.wikipedia.org/wiki/Siege_of_Waterford,SIEGE OF WATERFORD 2ND PHASE,1.8em,Arial,TRUE,WHITE,RED,0,0,0,0,40%,2%,56,0.52,-9,1,20,Siege of Waterford
3,22,1650,3,28,1650,https://en.wikipedia.org/wiki/Siege_of_Kilkenny,SIEGE OF KILKENNY,2.2em,Arial,TRUE,WHITE,RED,0,0,0,0,40%,3%,49,0.53,-12,1,20,
4,27,1650,5,18,1650,https://en.wikipedia.org/wiki/Siege_of_Clonmel,SIEGE OF CLONMEL,2.2em,Arial,TRUE,WHITE,RED,0,0,0,0,40%,17%,50,0.47,-16,2,20,
9,3,1649,9,11,1649,https://en.wikipedia.org/wiki/Siege_of_Drogheda,SIEGE OF DROGHEDA,2.2em,Arial,TRUE,WHITE,RED,0,0,0,0,40%,17%,54,0.47,-15,2,20,
1,20,1649,1,30,1649,https://en.wikipedia.org/wiki/Trial_of_Charles_I#Trial_proceeding,TRIAL OF CHARLES I,2.2em,Arial,TRUE,WHITE,RED,0,0,0,0,40%,12%,52,0.47,-11,2,20,
9,3,1651,10,15,1651,https://en.wikipedia.org/wiki/Escape_of_Charles_II,ESCAPE OF CHARLES II,2.2em,Arial,TRUE,WHITE,RED,0,0,0,0,40%,11%,55,0.43,0,"2,5",20,
9,5,1634,9,6,1634,https://en.wikipedia.org/wiki/Battle_of_N%C3%B6rdlingen_(1634),NÖRDLINGEN,1.3em,Arial,TRUE,BLACK,YELLOW,0,0,0,0,40%,4%,51,0.38,-14,"1,2",20,"Battle of Nördlingen (1634) | An Imperial-Spanish force led by the Cardinal-Infante Ferdinand and Ferdinand of Hungary inflicted a crushing defeat on the Swedish-German army led by Gustav Horn and Bernhard of Saxe-Weimar, forcing the Swedes to withdraw from Bavaria"
